Fecha;Horario;Estacion;Monto
08-05-2025;06:33:17 PM;Estacion_0;710
08-05-2025;06:12:40 PM;Estacion_0;710
08-05-2025;06:22:18 PM;Estacion_0;710
08-05-2025;06:44:10 PM;Estacion_0;710
08-05-2025;06:00:23 PM;Estacion_0;710
08-05-2025;06:53:06 PM;Estacion_0;710
08-05-2025;06:24:20 PM;Estacion_0;710
08-05-2025;06:14:00 PM;Estacion_0;710
08-05-2025;06:11:57 PM;Estacion_0;710
08-05-2025;06:06:14 PM;Estacion_0;710
08-05-2025;06:20:18 PM;Estacion_0;710
08-05-2025;06:59:28 PM;Estacion_0;710
08-05-2025;06:24:32 PM;Estacion_0;710
08-05-2025;06:48:31 PM;Estacion_0;710
08-05-2025;06:48:34 PM;Estacion_0;710
08-05-2025;06:43:37 PM;Estacion_0;710
08-05-2025;06:25:10 PM;Estacion_0;710
08-05-2025;06:34:07 PM;Estacion_0;710
08-05-2025;06:45:13 PM;Estacion_0;710
08-05-2025;06:09:01 PM;Estacion_0;710
08-05-2025;06:45:08 PM;Estacion_0;710
08-05-2025;06:02:20 PM;Estacion_0;710
08-05-2025;06:25:07 PM;Estacion_0;710
08-05-2025;06:47:01 PM;Estacion_0;710
08-05-2025;06:05:27 PM;Estacion_0;710
08-05-2025;06:52:28 PM;Estacion_0;710
08-05-2025;06:25:24 PM;Estacion_0;710
08-05-2025;06:11:04 PM;Estacion_0;710
08-05-2025;06:33:47 PM;Estacion_0;710
08-05-2025;06:36:14 PM;Estacion_0;710
08-05-2025;06:43:35 PM;Estacion_0;710
08-05-2025;06:14:42 PM;Estacion_0;710
08-05-2025;06:47:22 PM;Estacion_0;710
08-05-2025;06:05:45 PM;Estacion_0;710
08-05-2025;06:49:43 PM;Estacion_0;710
08-05-2025;06:58:42 PM;Estacion_0;710
08-05-2025;06:44:20 PM;Estacion_0;710
08-05-2025;06:22:42 PM;Estacion_0;710
08-05-2025;06:54:15 PM;Estacion_0;710
08-05-2025;06:46:52 PM;Estacion_0;710
08-05-2025;06:59:14 PM;Estacion_0;710
08-05-2025;06:24:35 PM;Estacion_0;710
08-05-2025;06:10:50 PM;Estacion_0;710
08-05-2025;06:14:03 PM;Estacion_0;710
08-05-2025;06:20:12 PM;Estacion_0;710
08-05-2025;06:21:18 PM;Estacion_0;710
08-05-2025;06:33:13 PM;Estacion_0;710
08-05-2025;06:03:47 PM;Estacion_0;710
08-05-2025;06:52:51 PM;Estacion_0;710
08-05-2025;06:45:26 PM;Estacion_0;710
08-05-2025;06:28:46 PM;Estacion_0;710
08-05-2025;06:27:34 PM;Estacion_0;710
08-05-2025;07:15:41 PM;Estacion_0;710
08-05-2025;07:35:29 PM;Estacion_0;710
08-05-2025;07:17:01 PM;Estacion_0;710
08-05-2025;07:48:12 PM;Estacion_0;710
08-05-2025;07:03:25 PM;Estacion_0;710
08-05-2025;07:24:29 PM;Estacion_0;710
08-05-2025;07:10:06 PM;Estacion_0;710
08-05-2025;07:30:43 PM;Estacion_0;710
08-05-2025;07:09:38 PM;Estacion_0;710
08-05-2025;07:12:30 PM;Estacion_0;710
08-05-2025;07:06:55 PM;Estacion_0;710
08-05-2025;07:48:41 PM;Estacion_0;710
08-05-2025;07:41:55 PM;Estacion_0;710
08-05-2025;07:35:19 PM;Estacion_0;710
08-05-2025;07:03:53 PM;Estacion_0;710
08-05-2025;07:06:53 PM;Estacion_0;710
08-05-2025;07:00:43 PM;Estacion_0;710
08-05-2025;07:55:44 PM;Estacion_0;710
08-05-2025;07:41:46 PM;Estacion_0;710
08-05-2025;07:58:12 PM;Estacion_0;710
08-05-2025;07:54:21 PM;Estacion_0;710
08-05-2025;07:53:20 PM;Estacion_0;710
08-05-2025;07:21:27 PM;Estacion_0;710
08-05-2025;07:08:25 PM;Estacion_0;710
08-05-2025;07:08:14 PM;Estacion_0;710
08-05-2025;07:09:23 PM;Estacion_0;710
08-05-2025;07:57:56 PM;Estacion_0;710
08-05-2025;07:41:07 PM;Estacion_0;710
08-05-2025;07:23:15 PM;Estacion_0;710
08-05-2025;07:48:25 PM;Estacion_0;710
08-05-2025;07:26:36 PM;Estacion_0;710
08-05-2025;07:03:49 PM;Estacion_0;710
08-05-2025;07:23:18 PM;Estacion_0;710
08-05-2025;07:35:59 PM;Estacion_0;710
08-05-2025;07:38:09 PM;Estacion_0;710
08-05-2025;07:24:17 PM;Estacion_0;710
08-05-2025;07:18:35 PM;Estacion_0;710
08-05-2025;07:09:32 PM;Estacion_0;710
08-05-2025;07:54:49 PM;Estacion_0;710
08-05-2025;07:04:46 PM;Estacion_0;710
08-05-2025;07:48:34 PM;Estacion_0;710
08-05-2025;07:43:33 PM;Estacion_0;710
08-05-2025;07:32:54 PM;Estacion_0;710
08-05-2025;07:20:16 PM;Estacion_0;710
08-05-2025;07:21:47 PM;Estacion_0;710
08-05-2025;07:36:14 PM;Estacion_0;710
08-05-2025;07:34:27 PM;Estacion_0;710
08-05-2025;07:06:31 PM;Estacion_0;710
08-05-2025;07:10:09 PM;Estacion_0;710
08-05-2025;07:08:13 PM;Estacion_0;710
08-05-2025;07:12:56 PM;Estacion_0;710
08-05-2025;07:24:01 PM;Estacion_0;710
08-05-2025;07:34:06 PM;Estacion_0;710
08-05-2025;07:20:17 PM;Estacion_0;710
08-05-2025;07:02:41 PM;Estacion_0;710
08-05-2025;07:53:38 PM;Estacion_0;710
08-05-2025;07:40:48 PM;Estacion_0;710
08-05-2025;08:38:23 PM;Estacion_0;710
08-05-2025;08:59:45 PM;Estacion_0;710
08-05-2025;08:18:03 PM;Estacion_0;710
08-05-2025;08:25:37 PM;Estacion_0;710
08-05-2025;08:41:31 PM;Estacion_0;710
08-05-2025;08:38:44 PM;Estacion_0;710
08-05-2025;08:45:35 PM;Estacion_0;710
08-05-2025;08:39:36 PM;Estacion_0;710
08-05-2025;08:32:35 PM;Estacion_0;710
08-05-2025;08:02:08 PM;Estacion_0;710
08-05-2025;08:07:32 PM;Estacion_0;710
08-05-2025;08:58:05 PM;Estacion_0;710
08-05-2025;08:40:38 PM;Estacion_0;710
08-05-2025;08:03:12 PM;Estacion_0;710
08-05-2025;08:48:59 PM;Estacion_0;710
08-05-2025;08:01:59 PM;Estacion_0;710
08-05-2025;08:04:43 PM;Estacion_0;710
08-05-2025;08:26:31 PM;Estacion_0;710
08-05-2025;08:20:07 PM;Estacion_0;710
08-05-2025;08:37:07 PM;Estacion_0;710
08-05-2025;08:49:02 PM;Estacion_0;710
08-05-2025;08:53:43 PM;Estacion_0;710
08-05-2025;08:57:02 PM;Estacion_0;710
08-05-2025;08:21:05 PM;Estacion_0;710
08-05-2025;08:01:22 PM;Estacion_0;710
08-05-2025;08:43:01 PM;Estacion_0;710
08-05-2025;08:37:16 PM;Estacion_0;710
08-05-2025;08:34:33 PM;Estacion_0;710
08-05-2025;08:22:29 PM;Estacion_0;710
08-05-2025;08:51:07 PM;Estacion_0;710
08-05-2025;08:21:43 PM;Estacion_0;710
08-05-2025;08:57:35 PM;Estacion_0;710
08-05-2025;08:04:12 PM;Estacion_0;710
08-05-2025;08:28:30 PM;Estacion_0;710
08-05-2025;08:46:56 PM;Estacion_0;710
08-05-2025;08:54:15 PM;Estacion_0;710
08-05-2025;08:41:29 PM;Estacion_0;710
08-05-2025;08:56:54 PM;Estacion_0;710
08-05-2025;08:15:11 PM;Estacion_0;710
08-05-2025;08:16:15 PM;Estacion_0;710
08-05-2025;08:11:07 PM;Estacion_0;710
08-05-2025;08:19:02 PM;Estacion_0;710
08-05-2025;08:15:29 PM;Estacion_0;710
08-05-2025;08:44:22 PM;Estacion_0;710
08-05-2025;08:27:50 PM;Estacion_0;710
08-05-2025;08:39:53 PM;Estacion_0;710
08-05-2025;08:04:19 PM;Estacion_0;710
08-05-2025;08:39:55 PM;Estacion_0;710
08-05-2025;08:43:00 PM;Estacion_0;710
08-05-2025;08:56:29 PM;Estacion_0;710
08-05-2025;08:20:19 PM;Estacion_0;710
08-05-2025;08:05:21 PM;Estacion_0;710
08-05-2025;08:17:07 PM;Estacion_0;710
08-05-2025;08:38:31 PM;Estacion_0;710
08-05-2025;08:32:52 PM;Estacion_0;710
08-05-2025;08:15:11 PM;Estacion_0;710
08-05-2025;08:37:51 PM;Estacion_0;710
08-05-2025;08:33:13 PM;Estacion_0;710
08-05-2025;08:35:32 PM;Estacion_0;710
08-05-2025;08:22:49 PM;Estacion_0;710
08-05-2025;09:01:40 PM;Estacion_0;710
08-05-2025;09:20:01 PM;Estacion_0;710
08-05-2025;09:26:56 PM;Estacion_0;710
08-05-2025;09:08:00 PM;Estacion_0;710
08-05-2025;09:10:02 PM;Estacion_0;710
08-05-2025;09:51:22 PM;Estacion_0;710
08-05-2025;09:25:03 PM;Estacion_0;710
08-05-2025;09:17:54 PM;Estacion_0;710
08-05-2025;09:05:34 PM;Estacion_0;710
08-05-2025;09:21:42 PM;Estacion_0;710
08-05-2025;09:14:21 PM;Estacion_0;710
08-05-2025;09:59:36 PM;Estacion_0;710
08-05-2025;09:51:41 PM;Estacion_0;710
08-05-2025;09:11:46 PM;Estacion_0;710
08-05-2025;09:48:41 PM;Estacion_0;710
08-05-2025;09:37:17 PM;Estacion_0;710
08-05-2025;09:44:34 PM;Estacion_0;710
08-05-2025;09:29:23 PM;Estacion_0;710
08-05-2025;09:41:29 PM;Estacion_0;710
08-05-2025;09:13:05 PM;Estacion_0;710
08-05-2025;09:02:15 PM;Estacion_0;710
08-05-2025;09:06:51 PM;Estacion_0;710
08-05-2025;09:13:08 PM;Estacion_0;710
08-05-2025;09:14:20 PM;Estacion_0;710
08-05-2025;09:34:01 PM;Estacion_0;710
08-05-2025;09:26:01 PM;Estacion_0;710
08-05-2025;09:34:17 PM;Estacion_0;710
08-05-2025;09:13:19 PM;Estacion_0;710
08-05-2025;09:17:09 PM;Estacion_0;710
08-05-2025;09:24:01 PM;Estacion_0;710
08-05-2025;09:24:53 PM;Estacion_0;710
08-05-2025;09:32:35 PM;Estacion_0;710
08-05-2025;09:30:13 PM;Estacion_0;710
08-05-2025;09:00:45 PM;Estacion_0;710
08-05-2025;09:15:53 PM;Estacion_0;710
08-05-2025;09:45:51 PM;Estacion_0;710
08-05-2025;09:02:34 PM;Estacion_0;710
08-05-2025;09:40:05 PM;Estacion_0;710
08-05-2025;09:24:12 PM;Estacion_0;710
08-05-2025;09:52:33 PM;Estacion_0;710
08-05-2025;09:07:20 PM;Estacion_0;710
08-05-2025;09:33:03 PM;Estacion_0;710
08-05-2025;09:24:14 PM;Estacion_0;710
08-05-2025;09:03:44 PM;Estacion_0;710
08-05-2025;09:59:11 PM;Estacion_0;710
08-05-2025;09:31:31 PM;Estacion_0;710
08-05-2025;09:27:12 PM;Estacion_0;710
08-05-2025;09:30:13 PM;Estacion_0;710
08-05-2025;09:19:17 PM;Estacion_0;710
08-05-2025;09:28:59 PM;Estacion_0;710
08-05-2025;09:05:31 PM;Estacion_0;710
08-05-2025;09:28:42 PM;Estacion_0;710
08-05-2025;09:01:59 PM;Estacion_0;710
08-05-2025;09:22:18 PM;Estacion_0;710
08-05-2025;09:30:50 PM;Estacion_0;710
08-05-2025;09:04:18 PM;Estacion_0;710
08-05-2025;09:33:09 PM;Estacion_0;710
08-05-2025;09:24:01 PM;Estacion_0;710
08-05-2025;09:10:49 PM;Estacion_0;710
08-05-2025;09:30:55 PM;Estacion_0;710
08-05-2025;09:14:08 PM;Estacion_0;710
08-05-2025;09:22:18 PM;Estacion_0;710
08-05-2025;09:08:34 PM;Estacion_0;710
08-05-2025;09:20:08 PM;Estacion_0;710
08-05-2025;09:27:45 PM;Estacion_0;710
08-05-2025;09:50:06 PM;Estacion_0;710
08-05-2025;09:15:15 PM;Estacion_0;710
08-05-2025;09:59:32 PM;Estacion_0;710
08-05-2025;09:03:03 PM;Estacion_0;710
08-05-2025;09:38:39 PM;Estacion_0;710
08-05-2025;09:16:36 PM;Estacion_0;710
08-05-2025;09:38:59 PM;Estacion_0;710
08-05-2025;09:51:28 PM;Estacion_0;710
08-05-2025;09:51:35 PM;Estacion_0;710
08-05-2025;09:59:37 PM;Estacion_0;710
08-05-2025;09:38:49 PM;Estacion_0;710
08-05-2025;09:36:51 PM;Estacion_0;710
08-05-2025;09:34:06 PM;Estacion_0;710
08-05-2025;09:26:27 PM;Estacion_0;710
08-05-2025;09:21:13 PM;Estacion_0;710
08-05-2025;09:06:36 PM;Estacion_0;710
08-05-2025;09:21:04 PM;Estacion_0;710
08-05-2025;09:54:01 PM;Estacion_0;710
08-05-2025;09:26:20 PM;Estacion_0;710
08-05-2025;09:53:37 PM;Estacion_0;710
08-05-2025;09:14:20 PM;Estacion_0;710
08-05-2025;09:09:22 PM;Estacion_0;710
08-05-2025;09:57:55 PM;Estacion_0;710
08-05-2025;09:38:04 PM;Estacion_0;710
08-05-2025;09:00:12 PM;Estacion_0;710
08-05-2025;09:20:25 PM;Estacion_0;710
08-05-2025;09:49:44 PM;Estacion_0;710
08-05-2025;09:20:52 PM;Estacion_0;710
08-05-2025;09:17:36 PM;Estacion_0;710
08-05-2025;10:31:35 PM;Estacion_0;710
08-05-2025;10:16:34 PM;Estacion_0;710
08-05-2025;10:48:59 PM;Estacion_0;710
08-05-2025;10:10:20 PM;Estacion_0;710
08-05-2025;10:51:54 PM;Estacion_0;710
08-05-2025;10:52:25 PM;Estacion_0;710
08-05-2025;10:03:33 PM;Estacion_0;710
08-05-2025;10:51:47 PM;Estacion_0;710
08-05-2025;10:59:17 PM;Estacion_0;710
08-05-2025;10:39:34 PM;Estacion_0;710
08-05-2025;10:40:28 PM;Estacion_0;710
08-05-2025;10:51:28 PM;Estacion_0;710
08-05-2025;10:37:41 PM;Estacion_0;710
08-05-2025;10:20:41 PM;Estacion_0;710
08-05-2025;10:12:48 PM;Estacion_0;710
08-05-2025;10:40:16 PM;Estacion_0;710
08-05-2025;10:55:08 PM;Estacion_0;710
08-05-2025;10:40:00 PM;Estacion_0;710
08-05-2025;10:01:59 PM;Estacion_0;710
08-05-2025;10:47:28 PM;Estacion_0;710
08-05-2025;10:32:09 PM;Estacion_0;710
08-05-2025;10:49:57 PM;Estacion_0;710
08-05-2025;10:59:39 PM;Estacion_0;710
08-05-2025;10:20:27 PM;Estacion_0;710
08-05-2025;10:10:54 PM;Estacion_0;710
08-05-2025;10:33:07 PM;Estacion_0;710
08-05-2025;10:58:21 PM;Estacion_0;710
08-05-2025;10:07:48 PM;Estacion_0;710
08-05-2025;10:14:16 PM;Estacion_0;710
08-05-2025;10:59:22 PM;Estacion_0;710
08-05-2025;10:23:44 PM;Estacion_0;710
08-05-2025;10:18:04 PM;Estacion_0;710
08-05-2025;10:31:43 PM;Estacion_0;710
08-05-2025;10:00:22 PM;Estacion_0;710
08-05-2025;10:36:07 PM;Estacion_0;710
08-05-2025;10:12:07 PM;Estacion_0;710
08-05-2025;10:56:22 PM;Estacion_0;710
08-05-2025;10:42:00 PM;Estacion_0;710
08-05-2025;10:44:50 PM;Estacion_0;710
08-05-2025;10:23:34 PM;Estacion_0;710
08-05-2025;10:23:16 PM;Estacion_0;710
08-05-2025;10:04:19 PM;Estacion_0;710
08-05-2025;10:20:39 PM;Estacion_0;710
08-05-2025;10:57:30 PM;Estacion_0;710
08-05-2025;10:45:35 PM;Estacion_0;710
08-05-2025;10:10:51 PM;Estacion_0;710
08-05-2025;10:14:18 PM;Estacion_0;710
08-05-2025;10:06:50 PM;Estacion_0;710
08-05-2025;10:27:50 PM;Estacion_0;710
08-05-2025;10:42:57 PM;Estacion_0;710
08-05-2025;10:04:04 PM;Estacion_0;710
08-05-2025;10:29:53 PM;Estacion_0;710
08-05-2025;10:31:07 PM;Estacion_0;710
08-05-2025;10:09:37 PM;Estacion_0;710
08-05-2025;10:46:31 PM;Estacion_0;710
08-05-2025;10:47:27 PM;Estacion_0;710
08-05-2025;10:16:30 PM;Estacion_0;710
08-05-2025;10:07:39 PM;Estacion_0;710
08-05-2025;10:24:08 PM;Estacion_0;710
08-05-2025;10:01:14 PM;Estacion_0;710
08-05-2025;10:49:02 PM;Estacion_0;710
08-05-2025;10:48:35 PM;Estacion_0;710
08-05-2025;10:03:13 PM;Estacion_0;710
08-05-2025;10:40:40 PM;Estacion_0;710
08-05-2025;10:24:57 PM;Estacion_0;710
08-05-2025;10:54:49 PM;Estacion_0;710
08-05-2025;10:09:20 PM;Estacion_0;710
08-05-2025;10:35:11 PM;Estacion_0;710
08-05-2025;10:26:39 PM;Estacion_0;710
08-05-2025;10:01:53 PM;Estacion_0;710
08-05-2025;10:12:52 PM;Estacion_0;710
08-05-2025;10:31:30 PM;Estacion_0;710
08-05-2025;10:15:31 PM;Estacion_0;710
08-05-2025;10:31:59 PM;Estacion_0;710
08-05-2025;10:33:10 PM;Estacion_0;710
08-05-2025;10:09:14 PM;Estacion_0;710
08-05-2025;10:16:39 PM;Estacion_0;710
08-05-2025;10:17:54 PM;Estacion_0;710
08-05-2025;10:08:24 PM;Estacion_0;710
08-05-2025;10:39:58 PM;Estacion_0;710
08-05-2025;10:13:59 PM;Estacion_0;710
08-05-2025;10:57:24 PM;Estacion_0;710
08-05-2025;10:49:21 PM;Estacion_0;710
08-05-2025;10:51:29 PM;Estacion_0;710
08-05-2025;10:19:20 PM;Estacion_0;710
08-05-2025;10:43:31 PM;Estacion_0;710
08-05-2025;10:50:45 PM;Estacion_0;710
08-05-2025;10:48:55 PM;Estacion_0;710
08-05-2025;10:20:34 PM;Estacion_0;710
08-05-2025;10:57:31 PM;Estacion_0;710
08-05-2025;10:29:54 PM;Estacion_0;710
08-05-2025;10:38:48 PM;Estacion_0;710
08-05-2025;10:11:40 PM;Estacion_0;710
08-05-2025;10:46:17 PM;Estacion_0;710
08-05-2025;11:12:20 PM;Estacion_0;710
08-05-2025;11:07:45 PM;Estacion_0;710
08-05-2025;11:39:45 PM;Estacion_0;710
08-05-2025;11:06:22 PM;Estacion_0;710
08-05-2025;11:43:31 PM;Estacion_0;710
08-05-2025;11:10:21 PM;Estacion_0;710
08-05-2025;11:21:42 PM;Estacion_0;710
08-05-2025;11:24:21 PM;Estacion_0;710
08-05-2025;11:27:28 PM;Estacion_0;710
08-05-2025;11:12:17 PM;Estacion_0;710
08-05-2025;11:01:28 PM;Estacion_0;710
08-05-2025;11:20:14 PM;Estacion_0;710
08-05-2025;11:51:26 PM;Estacion_0;710
08-05-2025;11:49:30 PM;Estacion_0;710
08-05-2025;11:14:50 PM;Estacion_0;710
08-05-2025;11:22:23 PM;Estacion_0;710
08-05-2025;11:43:12 PM;Estacion_0;710
08-05-2025;11:21:42 PM;Estacion_0;710
08-05-2025;11:36:32 PM;Estacion_0;710
08-05-2025;11:55:02 PM;Estacion_0;710
08-05-2025;11:53:18 PM;Estacion_0;710
08-05-2025;11:22:28 PM;Estacion_0;710
08-05-2025;11:29:38 PM;Estacion_0;710
08-05-2025;11:43:46 PM;Estacion_0;710
08-05-2025;11:24:36 PM;Estacion_0;710
08-05-2025;11:46:07 PM;Estacion_0;710
08-05-2025;11:41:57 PM;Estacion_0;710
08-05-2025;11:15:07 PM;Estacion_0;710
08-05-2025;11:00:43 PM;Estacion_0;710
08-05-2025;11:04:02 PM;Estacion_0;710
08-05-2025;11:00:03 PM;Estacion_0;710
08-05-2025;11:39:34 PM;Estacion_0;710
08-05-2025;11:31:41 PM;Estacion_0;710
08-05-2025;11:33:42 PM;Estacion_0;710
08-05-2025;11:24:09 PM;Estacion_0;710
08-05-2025;11:20:45 PM;Estacion_0;710
08-05-2025;11:38:26 PM;Estacion_0;710
08-05-2025;11:26:01 PM;Estacion_0;710
08-05-2025;11:40:47 PM;Estacion_0;710
08-05-2025;11:12:08 PM;Estacion_0;710
08-05-2025;11:51:35 PM;Estacion_0;710
08-05-2025;11:21:41 PM;Estacion_0;710
08-05-2025;11:25:57 PM;Estacion_0;710
08-05-2025;11:53:11 PM;Estacion_0;710
08-05-2025;11:16:13 PM;Estacion_0;710
08-05-2025;11:13:56 PM;Estacion_0;710
08-05-2025;11:33:52 PM;Estacion_0;710
08-05-2025;11:56:19 PM;Estacion_0;710
08-05-2025;11:10:15 PM;Estacion_0;710
08-05-2025;11:50:30 PM;Estacion_0;710
08-05-2025;11:54:05 PM;Estacion_0;710
08-05-2025;11:55:18 PM;Estacion_0;710
08-05-2025;11:36:57 PM;Estacion_0;710
08-05-2025;11:03:46 PM;Estacion_0;710
08-05-2025;11:03:19 PM;Estacion_0;710
08-05-2025;11:09:23 PM;Estacion_0;710
08-05-2025;11:53:34 PM;Estacion_0;710
08-05-2025;11:25:36 PM;Estacion_0;710
08-05-2025;11:37:20 PM;Estacion_0;710
08-05-2025;11:53:39 PM;Estacion_0;710
08-05-2025;11:38:20 PM;Estacion_0;710
08-05-2025;11:09:37 PM;Estacion_0;710
08-05-2025;11:45:03 PM;Estacion_0;710
08-05-2025;11:59:56 PM;Estacion_0;710
08-05-2025;11:44:19 PM;Estacion_0;710
08-05-2025;11:16:54 PM;Estacion_0;710
08-05-2025;11:06:03 PM;Estacion_0;710
08-05-2025;11:28:13 PM;Estacion_0;710
08-05-2025;11:02:23 PM;Estacion_0;710
08-05-2025;11:36:15 PM;Estacion_0;710
08-05-2025;12:55:23 AM;Estacion_1;710
08-05-2025;12:33:29 AM;Estacion_1;710
08-05-2025;12:17:18 AM;Estacion_1;710
08-05-2025;12:30:59 AM;Estacion_1;710
08-05-2025;12:59:18 AM;Estacion_1;710
08-05-2025;12:48:45 AM;Estacion_1;710
08-05-2025;12:18:21 AM;Estacion_1;710
08-05-2025;12:23:44 AM;Estacion_1;710
08-05-2025;12:11:29 AM;Estacion_1;710
08-05-2025;12:57:37 AM;Estacion_1;710
08-05-2025;12:52:30 AM;Estacion_1;710
08-05-2025;12:35:18 AM;Estacion_1;710
08-05-2025;12:47:44 AM;Estacion_1;710
08-05-2025;12:35:29 AM;Estacion_1;710
08-05-2025;12:54:48 AM;Estacion_1;710
08-05-2025;12:54:32 AM;Estacion_1;710
08-05-2025;12:17:51 AM;Estacion_1;710
08-05-2025;12:48:58 AM;Estacion_1;710
08-05-2025;12:27:58 AM;Estacion_1;710
08-05-2025;12:46:10 AM;Estacion_1;710
08-05-2025;12:56:59 AM;Estacion_1;710
08-05-2025;12:53:44 AM;Estacion_1;710
08-05-2025;12:32:16 AM;Estacion_1;710
08-05-2025;12:05:03 AM;Estacion_1;710
08-05-2025;12:19:47 AM;Estacion_1;710
08-05-2025;12:46:26 AM;Estacion_1;710
08-05-2025;12:14:05 AM;Estacion_1;710
08-05-2025;12:46:13 AM;Estacion_1;710
08-05-2025;12:59:10 AM;Estacion_1;710
08-05-2025;12:38:08 AM;Estacion_1;710
08-05-2025;12:25:15 AM;Estacion_1;710
08-05-2025;12:04:56 AM;Estacion_1;710
08-05-2025;12:51:09 AM;Estacion_1;710
08-05-2025;12:49:02 AM;Estacion_1;710
08-05-2025;12:12:42 AM;Estacion_1;710
08-05-2025;12:48:29 AM;Estacion_1;710
08-05-2025;12:53:44 AM;Estacion_1;710
08-05-2025;12:05:16 AM;Estacion_1;710
08-05-2025;12:58:44 AM;Estacion_1;710
08-05-2025;12:50:52 AM;Estacion_1;710
08-05-2025;12:18:41 AM;Estacion_1;710
08-05-2025;12:34:45 AM;Estacion_1;710
08-05-2025;12:25:50 AM;Estacion_1;710
08-05-2025;12:04:28 AM;Estacion_1;710
08-05-2025;12:36:19 AM;Estacion_1;710
08-05-2025;12:48:20 AM;Estacion_1;710
08-05-2025;12:09:04 AM;Estacion_1;710
08-05-2025;12:35:05 AM;Estacion_1;710
08-05-2025;12:25:03 AM;Estacion_1;710
08-05-2025;12:38:38 AM;Estacion_1;710
08-05-2025;12:49:34 AM;Estacion_1;710
08-05-2025;12:00:23 AM;Estacion_1;710
08-05-2025;12:56:35 AM;Estacion_1;710
08-05-2025;01:40:53 AM;Estacion_1;710
08-05-2025;01:45:59 AM;Estacion_1;710
08-05-2025;01:43:59 AM;Estacion_1;710
08-05-2025;01:56:30 AM;Estacion_1;710
08-05-2025;01:19:23 AM;Estacion_1;710
08-05-2025;01:24:35 AM;Estacion_1;710
08-05-2025;01:20:29 AM;Estacion_1;710
08-05-2025;01:23:43 AM;Estacion_1;710
08-05-2025;01:41:29 AM;Estacion_1;710
08-05-2025;01:21:27 AM;Estacion_1;710
08-05-2025;01:06:34 AM;Estacion_1;710
08-05-2025;01:54:27 AM;Estacion_1;710
08-05-2025;01:13:55 AM;Estacion_1;710
08-05-2025;01:09:15 AM;Estacion_1;710
08-05-2025;01:15:53 AM;Estacion_1;710
08-05-2025;01:30:41 AM;Estacion_1;710
08-05-2025;01:24:12 AM;Estacion_1;710
08-05-2025;01:05:43 AM;Estacion_1;710
08-05-2025;01:08:44 AM;Estacion_1;710
08-05-2025;01:35:55 AM;Estacion_1;710
08-05-2025;01:42:19 AM;Estacion_1;710
08-05-2025;01:17:57 AM;Estacion_1;710
08-05-2025;01:42:56 AM;Estacion_1;710
08-05-2025;01:20:03 AM;Estacion_1;710
08-05-2025;01:49:32 AM;Estacion_1;710
08-05-2025;01:26:06 AM;Estacion_1;710
08-05-2025;01:05:14 AM;Estacion_1;710
08-05-2025;01:17:31 AM;Estacion_1;710
08-05-2025;01:55:10 AM;Estacion_1;710
08-05-2025;01:19:23 AM;Estacion_1;710
08-05-2025;01:14:47 AM;Estacion_1;710
08-05-2025;01:06:20 AM;Estacion_1;710
08-05-2025;01:41:25 AM;Estacion_1;710
08-05-2025;01:43:55 AM;Estacion_1;710
08-05-2025;01:13:56 AM;Estacion_1;710
08-05-2025;01:36:57 AM;Estacion_1;710
08-05-2025;01:20:17 AM;Estacion_1;710
08-05-2025;01:04:02 AM;Estacion_1;710
08-05-2025;01:22:25 AM;Estacion_1;710
08-05-2025;01:36:23 AM;Estacion_1;710
08-05-2025;01:48:18 AM;Estacion_1;710
08-05-2025;01:50:24 AM;Estacion_1;710
08-05-2025;01:20:11 AM;Estacion_1;710
08-05-2025;01:56:40 AM;Estacion_1;710
08-05-2025;01:32:49 AM;Estacion_1;710
08-05-2025;01:52:03 AM;Estacion_1;710
08-05-2025;01:41:56 AM;Estacion_1;710
08-05-2025;01:06:21 AM;Estacion_1;710
08-05-2025;01:54:32 AM;Estacion_1;710
08-05-2025;01:16:23 AM;Estacion_1;710
08-05-2025;01:33:27 AM;Estacion_1;710
08-05-2025;01:57:42 AM;Estacion_1;710
08-05-2025;01:40:38 AM;Estacion_1;710
08-05-2025;01:21:48 AM;Estacion_1;710
08-05-2025;01:16:33 AM;Estacion_1;710
08-05-2025;02:45:05 AM;Estacion_1;710
08-05-2025;02:33:00 AM;Estacion_1;710
08-05-2025;02:09:20 AM;Estacion_1;710
08-05-2025;02:04:01 AM;Estacion_1;710
08-05-2025;02:21:47 AM;Estacion_1;710
08-05-2025;02:56:01 AM;Estacion_1;710
08-05-2025;02:09:33 AM;Estacion_1;710
08-05-2025;02:15:47 AM;Estacion_1;710
08-05-2025;02:50:38 AM;Estacion_1;710
08-05-2025;02:21:11 AM;Estacion_1;710
08-05-2025;02:23:46 AM;Estacion_1;710
08-05-2025;02:39:37 AM;Estacion_1;710
08-05-2025;02:59:58 AM;Estacion_1;710
08-05-2025;02:09:34 AM;Estacion_1;710
08-05-2025;02:50:48 AM;Estacion_1;710
08-05-2025;02:31:06 AM;Estacion_1;710
08-05-2025;02:20:19 AM;Estacion_1;710
08-05-2025;02:25:03 AM;Estacion_1;710
08-05-2025;02:45:51 AM;Estacion_1;710
08-05-2025;02:21:14 AM;Estacion_1;710
08-05-2025;02:55:39 AM;Estacion_1;710
08-05-2025;02:20:14 AM;Estacion_1;710
08-05-2025;02:21:51 AM;Estacion_1;710
08-05-2025;02:27:13 AM;Estacion_1;710
